!CSV A.01.01
!Keysight Technologies,N5224A,MY51441075,A.10.49.11
!Date: Saturday, November 26, 2022 12:56:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(DB),S21(DEG)
9177000000,-30.498484,-88.428314
9178000000,-30.500891,-90.855125
9179000000,-30.503519,-93.280991
9180000000,-30.506081,-95.707977
9181000000,-30.508896,-98.13343
9182000000,-30.511709,-100.56042
9183000000,-30.5147,-102.98739
9184000000,-30.517406,-105.41534
9185000000,-30.520296,-107.84106
9186000000,-30.523235,-110.26807
9187000000,-30.526051,-112.69395
9188000000,-30.528927,-115.11933
9189000000,-30.531799,-117.54494
9190000000,-30.535082,-119.96916
9191000000,-30.538124,-122.39413
9192000000,-30.541176,-124.81839
9193000000,-30.544321,-127.24394
9194000000,-30.547449,-129.66771
9195000000,-30.550308,-132.09242
9196000000,-30.553041,-134.51483
9197000000,-30.555914,-136.93951
9198000000,-30.55899,-139.36234
9199000000,-30.561922,-141.78609
9200000000,-30.564732,-144.20903
9201000000,-30.567522,-146.6313
9202000000,-30.570349,-149.05333
9203000000,-30.573229,-151.47267
9204000000,-30.576385,-153.89488
9205000000,-30.579319,-156.31609
9206000000,-30.582533,-158.73694
9207000000,-30.58559,-161.15765
9208000000,-30.588593,-163.57964
9209000000,-30.591797,-166.00136
9210000000,-30.595043,-168.42117
9211000000,-30.598377,-170.84258
9212000000,-30.601587,-173.26357
9213000000,-30.604731,-175.68477
9214000000,-30.608238,-178.10428
9215000000,-30.611664,179.4745
9216000000,-30.615164,177.05446
9217000000,-30.61861,174.63374
9218000000,-30.622355,172.21326
9219000000,-30.625916,169.79448
9220000000,-30.629536,167.37421
9221000000,-30.633114,164.95273
9222000000,-30.636686,162.53247
9223000000,-30.640308,160.11191
9224000000,-30.64432,157.68999
9225000000,-30.648376,155.26863
9226000000,-30.652117,152.84821
9227000000,-30.656015,150.42851
9228000000,-30.659708,148.00764
9229000000,-30.663549,145.58743
9230000000,-30.667433,143.16565
9231000000,-30.67123,140.74515
9232000000,-30.675369,138.32411
9233000000,-30.679253,135.90538
9234000000,-30.683455,133.48642
9235000000,-30.687458,131.06686
9236000000,-30.691513,128.6467
9237000000,-30.695627,126.22884
9238000000,-30.699524,123.81174
9239000000,-30.703465,121.39426
9240000000,-30.707483,118.97736
9241000000,-30.711821,116.56049
9242000000,-30.715797,114.14488
9243000000,-30.719776,111.72906
9244000000,-30.723549,109.31291
9245000000,-30.727394,106.89758
9246000000,-30.73107,104.48458
9247000000,-30.735207,102.07207
9248000000,-30.739168,99.659515
9249000000,-30.743484,97.246582
9250000000,-30.747261,94.834503
9251000000,-30.751335,92.42263
9252000000,-30.755018,90.010582
9253000000,-30.75913,87.600418
9254000000,-30.762831,85.188576
9255000000,-30.766693,82.779915
9256000000,-30.770704,80.371704
9257000000,-30.774433,77.961548
9258000000,-30.778042,75.553589
9259000000,-30.781769,73.147461
9260000000,-30.785818,70.74044
9261000000,-30.78953,68.332207
9262000000,-30.79331,65.923363
9263000000,-30.796875,63.51651
9264000000,-30.800224,61.112545
9265000000,-30.80372,58.705231
9266000000,-30.807011,56.299583
9267000000,-30.810617,53.891613
9268000000,-30.81398,51.484455
9269000000,-30.817076,49.076927
9270000000,-30.820322,46.669975
9271000000,-30.823587,44.263206
9272000000,-30.826736,41.859142
9273000000,-30.830114,39.454865
9274000000,-30.833359,37.048943
9275000000,-30.836344,34.642994
9276000000,-30.839567,32.237476
9277000000,-30.842587,29.832911
9278000000,-30.845987,27.427027
9279000000,-30.849131,25.022434
9280000000,-30.85227,22.617352
9281000000,-30.855335,20.213531
9282000000,-30.858654,17.808073
9283000000,-30.861633,15.404228
9284000000,-30.864649,13.000624
9285000000,-30.867716,10.597219
9286000000,-30.871178,8.1923475
9287000000,-30.874273,5.7872038
9288000000,-30.877602,3.3830931
9289000000,-30.880682,0.98040652
9290000000,-30.883741,-1.423151
9291000000,-30.886806,-3.826581
9292000000,-30.890068,-6.2301154
9293000000,-30.893322,-8.6338301
9294000000,-30.896336,-11.037766
9295000000,-30.899513,-13.441615
9296000000,-30.903162,-15.843796
9297000000,-30.906706,-18.248291
9298000000,-30.9102,-20.652214
9299000000,-30.913576,-23.053312
9300000000,-30.916992,-25.454756
9301000000,-30.920361,-27.860023
9302000000,-30.924,-30.263811
9303000000,-30.927469,-32.665211
9304000000,-30.930685,-35.067829
9305000000,-30.934179,-37.471413
9306000000,-30.937582,-39.871662
9307000000,-30.940929,-42.271229
9308000000,-30.944052,-44.670898
9309000000,-30.947342,-47.072277
9310000000,-30.950567,-49.472874
9311000000,-30.953829,-51.872475
9312000000,-30.957048,-54.271717
9313000000,-30.960526,-56.670597
9314000000,-30.96402,-59.070686
9315000000,-30.967173,-61.467754
9316000000,-30.970524,-63.864422
9317000000,-30.973566,-66.260452
9318000000,-30.97687,-68.657143
9319000000,-30.979961,-71.052925
9320000000,-30.983095,-73.44622
9321000000,-30.986164,-75.840538
9322000000,-30.989174,-78.234955
9323000000,-30.992308,-80.627724
9324000000,-30.995085,-83.019707
9325000000,-30.99824,-85.411896
9326000000,-31.001316,-87.803711
9327000000,-31.004055,-90.19323
9328000000,-31.007006,-92.584167
9329000000,-31.010244,-94.974663
9330000000,-31.013128,-97.364082
9331000000,-31.015987,-99.753006
9332000000,-31.018978,-102.14376
9333000000,-31.021986,-104.53307
9334000000,-31.024761,-106.92152
9335000000,-31.027424,-109.3083
9336000000,-31.030003,-111.69538
9337000000,-31.032736,-114.08134
9338000000,-31.035204,-116.46805
9339000000,-31.037647,-118.85592
9340000000,-31.040112,-121.24242
9341000000,-31.042475,-123.62965
9342000000,-31.045135,-126.01692
9343000000,-31.047594,-128.40347
9344000000,-31.049807,-130.79234
9345000000,-31.051756,-133.17863
9346000000,-31.054131,-135.56738
9347000000,-31.056376,-137.95538
9348000000,-31.058512,-140.34193
9349000000,-31.060234,-142.72917
9350000000,-31.062304,-145.11519
9351000000,-31.064201,-147.5023
9352000000,-31.066021,-149.89009
9353000000,-31.067713,-152.2771
9354000000,-31.06929,-154.66589
9355000000,-31.070826,-157.05273
9356000000,-31.072287,-159.44063
9357000000,-31.073629,-161.82947
9358000000,-31.074726,-164.21776
9359000000,-31.07584,-166.6062
9360000000,-31.076868,-168.99327
9361000000,-31.077694,-171.38223
9362000000,-31.078285,-173.76961
9363000000,-31.079227,-176.15593
9364000000,-31.079981,-178.54243
9365000000,-31.08069,179.06886
9366000000,-31.081041,176.6825
9367000000,-31.081444,174.29408
9368000000,-31.082167,171.9045
9369000000,-31.082359,169.51601
9370000000,-31.082468,167.12813
9371000000,-31.082582,164.73756
9372000000,-31.082531,162.34933
9373000000,-31.082508,159.96031
9374000000,-31.082523,157.56921
9375000000,-31.082407,155.18094
9376000000,-31.08238,152.79248
9377000000,-31.082418,150.40364
9378000000,-31.082254,148.01276
9379000000,-31.082542,145.62227
9380000000,-31.0828,143.23108
9381000000,-31.082886,140.84123
9382000000,-31.082993,138.4507
9383000000,-31.083012,136.06148
9384000000,-31.083277,133.67165
9385000000,-31.083277,131.28107
9386000000,-31.083199,128.89108
9387000000,-31.083298,126.50095
9388000000,-31.083389,124.10941
9389000000,-31.083523,121.71844
9390000000,-31.083509,119.32751
9391000000,-31.08371,116.937
9392000000,-31.083572,114.54467
9393000000,-31.083853,112.15339
9394000000,-31.083832,109.76215
9395000000,-31.083982,107.37163
9396000000,-31.084454,104.97971
9397000000,-31.084736,102.58834
9398000000,-31.084686,100.19666
9399000000,-31.084927,97.804764
9400000000,-31.084875,95.411819
9401000000,-31.084805,93.019569
9402000000,-31.084743,90.626747
9403000000,-31.085047,88.236832
9404000000,-31.08523,85.843292
9405000000,-31.085297,83.451866
9406000000,-31.085226,81.059227
9407000000,-31.085119,78.664604
9408000000,-31.08523,76.271843
9409000000,-31.084969,73.877708
9410000000,-31.084763,71.482864
9411000000,-31.084379,69.090462
9412000000,-31.084297,66.69503
9413000000,-31.084007,64.301765
9414000000,-31.083845,61.908321
9415000000,-31.083641,59.512005
9416000000,-31.08322,57.117626
9417000000,-31.082838,54.721737
9418000000,-31.082087,52.327847
9419000000,-31.081705,49.933804
9420000000,-31.081192,47.539387
9421000000,-31.080719,45.14436
9422000000,-31.080101,42.749607
9423000000,-31.079229,40.35183
9424000000,-31.078445,37.954723
9425000000,-31.077997,35.556881
9426000000,-31.077387,33.159222
9427000000,-31.076832,30.763124
9428000000,-31.076168,28.365477
9429000000,-31.075392,25.969709
9430000000,-31.074728,23.571943
9431000000,-31.073988,21.17366
9432000000,-31.073359,18.775671
9433000000,-31.072483,16.380474
9434000000,-31.071756,13.980927
9435000000,-31.070656,11.582131
9436000000,-31.069786,9.1830425
9437000000,-31.068962,6.7848392
9438000000,-31.067936,4.3858094
9439000000,-31.066767,1.9851538
9440000000,-31.066185,-0.41584584
9441000000,-31.0655,-2.8151667
9442000000,-31.064844,-5.2135615
9443000000,-31.064354,-7.6125226
9444000000,-31.063564,-10.013103
9445000000,-31.062887,-12.413951
9446000000,-31.062346,-14.813196
9447000000,-31.06131,-17.213881
9448000000,-31.060497,-19.615133
9449000000,-31.059559,-22.012484
9450000000,-31.058977,-24.413494
9451000000,-31.058134,-26.814465
9452000000,-31.057396,-29.212589
9453000000,-31.056887,-31.611954
9454000000,-31.056429,-34.013504
9455000000,-31.055899,-36.413242
9456000000,-31.055439,-38.81456
9457000000,-31.054867,-41.21439
9458000000,-31.054493,-43.618156
9459000000,-31.054146,-46.020191
9460000000,-31.053766,-48.419281
9461000000,-31.053459,-50.821163
9462000000,-31.052898,-53.221584
9463000000,-31.052349,-55.622536
9464000000,-31.051197,-58.024849
9465000000,-31.050043,-60.424786
9466000000,-31.049465,-62.826771
9467000000,-31.04859,-65.229752
9468000000,-31.04789,-67.632095
9469000000,-31.046997,-70.034599
9470000000,-31.046118,-72.436867
9471000000,-31.045353,-74.841156
9472000000,-31.044394,-77.243584
9473000000,-31.043457,-79.646935
9474000000,-31.042393,-82.05262
9475000000,-31.041546,-84.45723
9476000000,-31.04044,-86.862015
9477000000,-31.039167,-89.266273
9478000000,-31.038261,-91.675529
9479000000,-31.037035,-94.080513
9480000000,-31.035603,-96.486778
9481000000,-31.034288,-98.894623
9482000000,-31.033134,-101.30116
9483000000,-31.031633,-103.70861
9484000000,-31.030153,-106.11507
9485000000,-31.028498,-108.52092
9486000000,-31.02742,-110.92909
9487000000,-31.026144,-113.33761
9488000000,-31.024958,-115.74687
9489000000,-31.023632,-118.1538
9490000000,-31.022551,-120.55975
9491000000,-31.021338,-122.96666
9492000000,-31.020325,-125.37495
9493000000,-31.019108,-127.78148
9494000000,-31.017698,-130.1886
9495000000,-31.016493,-132.59447
9496000000,-31.015558,-135.00182
9497000000,-31.014633,-137.40762
9498000000,-31.013775,-139.81468
9499000000,-31.01292,-142.22102
9500000000,-31.01207,-144.62711
9501000000,-31.011091,-147.03502
9502000000,-31.010408,-149.44199
9503000000,-31.009743,-151.84816
9504000000,-31.00922,-154.25572
9505000000,-31.008574,-156.662
9506000000,-31.007996,-159.06842
9507000000,-31.007206,-161.47556
9508000000,-31.006571,-163.8811
9509000000,-31.006012,-166.28696
9510000000,-31.005606,-168.69525
9511000000,-31.005196,-171.10176
9512000000,-31.004692,-173.50897
9513000000,-31.004524,-175.91754
9514000000,-31.004143,-178.32562
9515000000,-31.003845,179.26547
9516000000,-31.003029,176.85727
9517000000,-31.002535,174.4463
9518000000,-31.002275,172.03804
9519000000,-31.001722,169.63187
9520000000,-31.001425,167.22333
9521000000,-31.001175,164.81334
9522000000,-31.000908,162.40662
9523000000,-31.000774,159.99879
9524000000,-31.000324,157.5903
9525000000,-31.000046,155.1814
9526000000,-30.999598,152.77106
9527000000,-30.999197,150.36046
9528000000,-30.998768,147.95078
9529000000,-30.998594,145.54106
9530000000,-30.997637,143.13153
9531000000,-30.997047,140.72318
9532000000,-30.996511,138.31499
9533000000,-30.996044,135.90536
9534000000,-30.995552,133.49545
9535000000,-30.994568,131.08296
9536000000,-30.994003,128.67136
9537000000,-30.993502,126.26068
9538000000,-30.992834,123.84914
9539000000,-30.991808,121.43755
9540000000,-30.991301,119.02596
9541000000,-30.990782,116.61446
9542000000,-30.989908,114.20155
9543000000,-30.989294,111.79051
9544000000,-30.988304,109.37908
9545000000,-30.987473,106.9657
9546000000,-30.98654,104.55358
9547000000,-30.985327,102.14185
9548000000,-30.984602,99.728264
9549000000,-30.983807,97.316422
9550000000,-30.982721,94.904671
9551000000,-30.98185,92.493301
9552000000,-30.981182,90.082169
9553000000,-30.980492,87.670181
9554000000,-30.979643,85.257874
9555000000,-30.978842,82.846504
9556000000,-30.97846,80.436005
9557000000,-30.977566,78.024216
9558000000,-30.977047,75.614838
9559000000,-30.976351,73.205528
9560000000,-30.976173,70.796997
9561000000,-30.975782,68.390244
9562000000,-30.975101,65.98082
9563000000,-30.974567,63.575005
9564000000,-30.974335,61.167099
9565000000,-30.973816,58.760235
9566000000,-30.973221,56.352028
9567000000,-30.973034,53.94659
9568000000,-30.972803,51.542854
9569000000,-30.972794,49.136517
9570000000,-30.9725,46.730728
9571000000,-30.97229,44.327019
9572000000,-30.972193,41.922287
9573000000,-30.972187,39.517281
9574000000,-30.972334,37.113255
9575000000,-30.972311,34.709148
9576000000,-30.97205,32.306416
9577000000,-30.971912,29.903454
9578000000,-30.971409,27.499208
9579000000,-30.971252,25.092855
9580000000,-30.971025,22.687067
9581000000,-30.970995,20.279886
9582000000,-30.971083,17.875917
9583000000,-30.97097,15.469375
9584000000,-30.97077,13.06022
9585000000,-30.970613,10.654081
9586000000,-30.970776,8.2456875
9587000000,-30.970646,5.8372912
9588000000,-30.970184,3.4281316
9589000000,-30.970379,1.0171593
9590000000,-30.97032,-1.3902816
9591000000,-30.970058,-3.8007369
9592000000,-30.970055,-6.2131453
9593000000,-30.969915,-8.6265163
9594000000,-30.969639,-11.040354
9595000000,-30.9697,-13.452455
9596000000,-30.969723,-15.863626
9597000000,-30.969753,-18.274937
9598000000,-30.969925,-20.687231
9599000000,-30.969784,-23.101198
9600000000,-30.970051,-25.515352
9601000000,-30.970123,-27.928629
9602000000,-30.970295,-30.342604
9603000000,-30.970486,-32.759647
9604000000,-30.970285,-35.173779
9605000000,-30.970463,-37.586895
9606000000,-30.970711,-40.003201
9607000000,-30.971249,-42.415329
9608000000,-30.971424,-44.831028
9609000000,-30.971279,-47.243435
9610000000,-30.971569,-49.657566
9611000000,-30.971384,-52.070538
9612000000,-30.971531,-54.483952
9613000000,-30.971682,-56.898636
9614000000,-30.972099,-59.312885
9615000000,-30.972656,-61.726276
9616000000,-30.973106,-64.140656
9617000000,-30.973305,-66.551407
9618000000,-30.973923,-68.961792
9619000000,-30.974331,-71.373337
9620000000,-30.974794,-73.783203
9621000000,-30.975151,-76.193787
9622000000,-30.975521,-78.606117
9623000000,-30.976191,-81.017456
9624000000,-30.976786,-83.425751
9625000000,-30.977514,-85.832932
9626000000,-30.978048,-88.240669
9627000000,-30.97872,-90.650856
9628000000,-30.979355,-93.059517
9629000000,-30.980164,-95.466301
9630000000,-30.981007,-97.875038
9631000000,-30.981607,-100.28161
9632000000,-30.98237,-102.68835
9633000000,-30.983135,-105.09795
9634000000,-30.983717,-107.50379
9635000000,-30.984369,-109.90991
9636000000,-30.985077,-112.31777
9637000000,-30.985798,-114.72375
9638000000,-30.986689,-117.13158
9639000000,-30.987225,-119.53673
9640000000,-30.988319,-121.94418
9641000000,-30.989319,-124.35262
9642000000,-30.990198,-126.75935
9643000000,-30.990871,-129.1667
9644000000,-30.991299,-131.57542
9645000000,-30.991957,-133.98355
9646000000,-30.992895,-136.39375
9647000000,-30.993484,-138.8028
9648000000,-30.99411,-141.21147
9649000000,-30.994551,-143.62074
9650000000,-30.99494,-146.03171
9651000000,-30.995806,-148.44348
9652000000,-30.996397,-150.85316
9653000000,-30.997156,-153.26605
9654000000,-30.997824,-155.67517
9655000000,-30.998352,-158.08707
9656000000,-30.998671,-160.5002
9657000000,-30.999222,-162.91368
9658000000,-30.999832,-165.32503
9659000000,-31.000381,-167.73688
9660000000,-31.001097,-170.15282
9661000000,-31.001562,-172.56248
9662000000,-31.002163,-174.97501
9663000000,-31.002844,-177.38857
9664000000,-31.003868,-179.80087
9665000000,-31.004309,177.78676
9666000000,-31.004564,175.37572
9667000000,-31.005354,172.96368
9668000000,-31.006149,170.5542
9669000000,-31.006546,168.14291
9670000000,-31.007067,165.73167
9671000000,-31.007532,163.3221
9672000000,-31.007999,160.91116
9673000000,-31.00848,158.50238
9674000000,-31.008942,156.0932
9675000000,-31.00959,153.6835
9676000000,-31.010214,151.27644
9677000000,-31.011162,148.868
9678000000,-31.011927,146.46243
9679000000,-31.012548,144.05344
9680000000,-31.012911,141.64738
9681000000,-31.013895,139.24164
9682000000,-31.014305,136.83411
9683000000,-31.015081,134.42548
9684000000,-31.015614,132.01929
9685000000,-31.016077,129.61305
9686000000,-31.017216,127.20919
9687000000,-31.017914,124.80313
9688000000,-31.01856,122.39683
9689000000,-31.019384,119.98868
9690000000,-31.020361,117.58434
9691000000,-31.020895,115.17731
9692000000,-31.021358,112.77122
9693000000,-31.021982,110.36542
9694000000,-31.022362,107.95792
9695000000,-31.023331,105.54964
9696000000,-31.024187,103.14233
9697000000,-31.024832,100.73547
9698000000,-31.025564,98.328392
9699000000,-31.02593,95.921806
9700000000,-31.026255,93.512703
9701000000,-31.026863,91.104919
9702000000,-31.027233,88.696739
9703000000,-31.027365,86.290466
9704000000,-31.027884,83.881256
9705000000,-31.028357,81.471771
9706000000,-31.028786,79.063454
9707000000,-31.029119,76.653397
9708000000,-31.029942,74.242256
9709000000,-31.030201,71.830826
9710000000,-31.030588,69.419899
9711000000,-31.030622,67.008202
9712000000,-31.031199,64.596405
9713000000,-31.031754,62.18578
9714000000,-31.032055,59.772045
9715000000,-31.032173,57.359798
9716000000,-31.032297,54.947006
9717000000,-31.032742,52.53447
9718000000,-31.032944,50.120159
9719000000,-31.0333,47.703285
9720000000,-31.033314,45.289467
9721000000,-31.033739,42.876713
9722000000,-31.034332,40.461628
9723000000,-31.034657,38.045399
9724000000,-31.03474,35.631062
9725000000,-31.035192,33.218029
9726000000,-31.035486,30.80262
9727000000,-31.0357,28.385908
9728000000,-31.036129,25.972931
9729000000,-31.036295,23.559786
9730000000,-31.036886,21.147646
9731000000,-31.037098,18.736179
